,molecule_id,smiles,target_core,vs1,vdelta
7444,1767191844013_stgg5444,CC(C)(C)c1ccc(-c2c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c(C#N)c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccccc2)cc1,1,3.190077543258667,0.0773502588272094
7445,1767191844013_stgg3325,Cc1cccc(-c2nc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)nc(-c3ccccc3-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)n2)c1,1,3.027904272079468,0.0510351061820983
7446,1767191844013_stgg90,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2cc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)nc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)n2)cc1,1,3.0028645992279053,0.1139343380928039
7447,1767191844013_stgg1409,CC(C)(C)c1ccc(-c2c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c(C#N)c(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(C(C)(C)C)cc2)cc1,1,3.068188428878784,0.0771718621253967
7448,1767191844013_stgg3470,O=C(c1c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c(-c2cccnn2)c1-c1ccccc1)n1c2ccccc2c2ccccc21,1,3.1113314628601074,0.1028116047382354
7449,1767191844013_stgg1003,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)nc(-c3ccccc3-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)n2)cc1,1,2.9062957763671875,0.0372531712055206
7450,1767191844013_stgg2329,Cc1nnc(-c2cc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)c(-c3nnc(C)o3)c2-n2c3ccccc3c3ccccc32)o1,1,3.016789197921753,0.0667857229709625
7451,1767191844013_stgg2632,CC(C)(C)c1ccc(-c2c(C#N)c(-c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)c(-c3ccc(C(C)(C)C)cc3)c(-c3ccc(C(C)(C)C)cc3)c2-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc1,1,3.1457550525665283,0.107348620891571
7452,1767191844013_stgg2462,O=P(c1ccccc1)(c1ccccc1)c1ccccc1-c1cc(-c2ccccc2P(=O)(c2ccccc2)c2ccccc2)nc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)n1,1,3.113830327987671,0.053955852985382
7453,1767191844013_stgg2870,CC(C)(C)c1ccc(-c2c(C#N)c(-c3ccccc3-n3c4ccccc4c4ccccc43)c(-c3ccc(C(C)(C)C)cc3)c(-c3ccc(C(C)(C)C)cc3)c2-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc1,1,3.2039382457733154,0.066987544298172
7454,1767191844013_stgg5111,CC(C)(C)c1ccc(-c2c(C#N)c(-c3ccc(C(C)(C)C)cc3)c(-c3ccc(C(C)(C)C)cc3)c(-c3ccc(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)c3)c2-c2ccc(C(C)(C)C)cc2)cc1,1,3.142049551010132,0.0767395794391632
7455,1767191844013_stgg3696,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1-c1ccccn1,1,3.143324375152588,0.0432653725147247
7456,1767191844013_stgg5078,CC(C)(C)c1ccc(-c2c(C#N)c(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)c(-c3ccc(C(C)(C)C)cc3)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2-c2ccc(C(C)(C)C)cc2)cc1,1,3.140841484069824,0.0972543656826019
7457,1767191844013_stgg766,c1cc(-c2c(-c3nc4ccccn4n3)cc(-n3c4ccccc4c4ccccc43)cc2-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,1,3.1959033012390137,0.1241163313388824
7458,1767191844013_stgg1008,CC(C)(C)c1ccc(-c2c(C#N)c(-n3c4ccccc4c4ccccc43)c(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(C(C)(C)C)cc2)cc1,1,3.115255355834961,0.1152779757976532
7459,1767191844013_stgg1662,O=C(c1nnc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)o1)c1cc(-n2c3ccccc3c3ccccc32)ccc1-c1ccc(-n2c3ccccc3c3ccccc32)cc1,1,2.873234510421753,0.0802260339260101
7460,1767191844013_stgg4903,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccccc2)cc1-n1c2ccccc2c2ccc(C(C)(C)C)cc21,1,2.95134711265564,0.0258539915084838
7461,1767191844013_stgg1093,CC(C)(C)c1ccc2c(c1)c1ccccc1n2-c1ccccc1-c1cc(-c2ccccc2P(=O)(c2ccccc2)c2ccccc2)nc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)n1,1,3.088705062866211,0.0005291998386383
7462,1767191844013_stgg347,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3-c3ccccc3)n2)cc1,1,2.954426050186157,0.0289197564125061
7463,1767191844013_stgg2918,CC(C)(C)c1ccc(-c2c(C#N)c(-n3c4ccccc4c4ccccc43)c(-c3ccc(C(C)(C)C)cc3)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,1,3.096214532852173,0.123942345380783
7464,1767191844013_stgg4224,N#Cc1c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(-n2c3ccccc3c3cc(Br)ccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,1,3.0177104473114014,0.0590142011642456
7465,1767191844013_stgg523,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2nc(-c3ccccc3P(=O)(c3ccccc3)c3ccccc3)nc(-c3ccccc3P(=O)(c3ccccc3)c3ccccc3)n2)cc1,1,3.1975040435791016,0.2351568043231964
7466,1767191844013_stgg118,Cc1ccc2c(c1)C(C)(C)c1ccccc1N2c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(-c3ccccc3)cc2)cc1,1,3.1344962120056152,0.1089277863502502
7467,1767191844013_stgg3819,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1c(C(C)(C)C)cc(C(C)(C)C)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1-c1ccccc1,1,3.339677333831787,0.1316297352313995
7468,1767191844013_stgg3583,CC(C)(C)c1ccc(-c2c(C#N)c(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5cc(C(C)(C)C)ccc54)c3)c(-c3ccc(C(C)(C)C)cc3)c(-c3ccccc3)c2-c2ccc(C(C)(C)C)cc2)cc1,1,3.125370740890503,0.0505684614181518
7469,1767191844013_stgg3797,c1ccc(-c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3-c3ccc(-n4c5ccccc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)cc3)nc(-c3ccccc3)n2)cc1,1,3.056753873825073,0.036174327135086
7470,1767191844013_stgg918,N#Cc1cc(-n2c3ccccc3c3ccccc32)c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1,1,2.8118491172790527,0.002400130033493
7471,1767191844013_stgg1094,CC(C)(C)c1ccc(-c2c(-c3ccccc3)c(C#N)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,1,3.132366895675659,0.14596489071846
7472,1767191844013_stgg1623,CC(C)(C)c1ccc(C(=O)c2cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,1,2.8425540924072266,0.0095388889312744
7473,1767191844013_stgg4883,c1ccc(-c2nc(-c3ccccc3)nc(-c3c(-c4ccccc4)cc(-n4c5ccccc5c5ccccc54)cc3-n3c4ccccc4c4ccccc43)n2)cc1,1,3.030853271484375,0.0194579660892486
7474,1767191844013_stgg4215,N#Cc1ccc(-n2c3ccccc3c3ccccc32)cc1-c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1C#N,1,2.989309310913086,0.0917798578739166
7475,1767191844013_stgg3972,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1cc(-c2nc(-c3ccccc3)cc(-c3ccccc3)n2)cc(-n2c3ccccc3c3ccccc32)c1,1,3.082882881164551,0.0243178904056549
7476,1767191844013_stgg4300,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)n2)cc1,1,2.861433506011963,0.0061315298080444
7477,1767191844013_stgg4579,c1ccc(-c2nc(-c3ccccc3)nc(-c3c(-n4c5ccccc5c5ccccc54)cc(-c4nc5ccccn5n4)cc3-n3c4ccccc4c4ccccc43)n2)cc1,1,2.976219654083252,0.038866639137268
7478,1767191844013_stgg4409,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)nc(-c2ccccc2-n2c3ccccc3c3cc(C(C)(C)C)ccc32)n1,1,3.0853097438812256,0.0487793385982513
7479,1767191844013_stgg354,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(C#N)cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c1-n1c2ccccc2c2cc(C(C)(C)C)ccc21,1,2.834810256958008,0.0059922337532043
7480,1767191844013_stgg3873,Cc1ccccc1-c1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc(-c2ccccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,1,3.008588552474976,0.0285244584083557
7481,1767191844013_stgg2278,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-n2c3ccccc3c3ccccc32)c(-c2ccccc2)cc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1,1,2.9661362171173096,0.0292280912399292
7482,1767191844013_stgg2552,CC(C)(C)c1ccc(-c2c(-c3ccccc3)c(C#N)c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c(-n3c4ccccc4c4ccccc43)c2-n2c3ccccc3c3ccccc32)cc1,1,3.009556770324707,0.0164580345153808
7483,1767191844013_stgg4933,c1ccc(-c2cc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)c2-c2ccccc2)cc1,1,3.2130584716796875,0.1049977540969848
7484,1767191844013_stgg3183,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c(-c2ccccc2)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1-c1ccccc1,1,3.2118539810180664,0.0848510563373565
7485,1767191844013_stgg514,N#Cc1cc(-n2c3ccccc3c3ccccc32)c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1-c1ccc(-n2c3ccccc3c3ccccc32)cc1,1,3.0925331115722656,0.1034556627273559
7486,1767191844013_stgg159,COC(=O)c1ccccc1-c1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1-c1cccc(OC)c1,1,3.2088279724121094,0.1019900739192962
7487,1767191844013_stgg586,N#Cc1c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1C#N,1,2.8911452293396,0.0695746541023254
7488,1767191844013_stgg4535,N#Cc1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)nc(-n2c3ccccc3c3ccccc32)c1-c1ccc(-n2c3ccccc3c3ccccc32)cc1,1,2.9273924827575684,0.1194134354591369
7489,1767191844013_stgg5430,CC(C)(C)c1ccc(-c2c(-c3ccc(C(C)(C)C)cc3C(C)(C)C)cc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c2C#N)cc1,1,3.09133243560791,0.0372669994831085
7490,1767191844013_stgg1954,N#Cc1cccc(-c2nc(-c3ccc(-c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5-c5ccc(C#N)c6ccccc56)cc4)cc3)nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)c1,1,2.719585418701172,0.0279402732849121
7491,1767191844013_stgg4893,N#Cc1ccc2c(c1)c1ccccc1n2-c1c(C#N)c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1-c1ccc(-n2c3ccccc3c3ccccc32)cc1,1,3.067359685897827,0.0764646232128143
7492,1767191844013_stgg1427,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2nc(-c3ccccc3-n3c4ccccc4c4ccccc43)nc(-c3ccccc3P(=O)(c3ccccc3)c3ccccc3)n2)cc1,1,3.1057727336883545,0.1212050914764404
7493,1767191844013_stgg1517,CC(=O)c1c(-c2ccc(C(C)(C)C)cc2)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21,1,3.0682313442230225,0.1090299487113952
7494,1767191844013_stgg457,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc(C6c7c6n(-c6ccccc6)c6ccccc76)ccc54)cc3)n2)cc1,1,2.8717496395111084,0.0450417399406433
7495,1767191844013_stgg2244,Cc1cc(-c2cc(C(C)(c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c3ccccc3P(=O)(c3ccccc3)c3ccccc3)ccc2N(c2ccccc2)c2ccccc2C(C)(C)C)cc(C(C)(C)C)c1,1,2.9432590007781982,0.0440375506877899
7496,1767191844013_stgg66,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2cc(-c3ccccc3)nc(-c3ccccc3)n2)cc(-c2ccccc2-n2c3ccccc3c3ccccc32)c1,1,3.08040452003479,0.0417253077030181
7497,1767191844013_stgg3647,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c(-n2c3ccccc3c3ccccc32)cc1C#N,1,2.902006864547729,0.1250036060810089
7498,1767191844013_stgg3817,Cc1ccccc1-c1nc(C)c(-c2ccccc2P(=O)(c2ccccc2)c2ccccc2)nc1-c1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc(C(C)(C)C)c1,1,3.002194881439209,0.0771447420120239
7499,1767191844013_stgg587,CC(C)c1cc(-c2c(C#N)c(-c3ccc(C(C)(C)C)cc3)c(-c3ccc(C(C)(C)C)cc3)c(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c2-c2cccc(N(c3ccccc3)c3ccccc3)c2)cc(C(C)C)c1,1,3.0939440727233887,0.0143565535545349
7500,1767191844013_stgg4272,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2cc(-c3c(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cccc3P(=O)(c3ccccc3)c3ccccc3)nc(-c3ccccc3)n2)cc1,1,3.006286144256592,0.0297671556472778
7501,1767191844013_stgg5160,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-c3ccc(-c4cc(-n5c6ccccc6c6ccccc65)c(-c5cccnn5)cc4-n4c5ccccc5c5ccccc54)nn3)n2)cc1,1,2.8527073860168457,0.0117553770542144
7502,1767191844013_stgg2209,CC(C)(C)c1ccc2c(c1)c1ccccc1n2-c1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(C(C)(C)C)c1,1,3.2812116146087646,0.1086888313293457
7503,1767191844013_stgg3394,c1ccc(C(c2ccccc2)(c2ccncc2)C(c2ccccc2)(c2ccc(-n3c4ccc(-n5c6ccccc6c6ccccc65)cc4c4cc(-n5c6ccccc6c6ccccc65)ccc43)cc2)n2c3ccccc3c3ccccc32)cc1,1,3.1374425888061523,0.0687993764877319
7504,1767191844013_stgg2234,CC(C)(C)c1ccc(-c2c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c(C#N)c(-c3cc(C#N)cc(C(C)(C)C)c3)c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c2-c2ccc(C(C)(C)C)cc2)cc1,1,3.143473148345948,0.0158481299877166
7505,1767191844013_stgg3038,Cc1ccccc1-c1nc(-c2ccccc2)nc(-c2cc(-c3ccccc3)cc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c2)n1,1,3.048245429992676,0.0841549038887023
7506,1767191844013_stgg1479,Cc1ccc2c(c1)c1cc(N3c4ccccc4C(C)(C)c4ccccc43)ccc1n2-c1ccc2oc(-c3ccccc3)nc2c1,1,3.0869295597076416,0.0911876261234283
7507,1767191844013_stgg294,Cc1nnc(-c2cc(-n3c4ccccc4c4ccccc43)c(C(=O)c3ccncc3)cc2C(=O)c2ccccc2)o1,1,2.80944299697876,0.0882879793643951
7508,1767191844013_stgg3017,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1nc(-c2cccc(P(=O)(c3ccccc3)c3ccccc3)c2)nc(-c2ccccc2-n2c3ccccc3c3ccccc32)n1,1,3.0737946033477783,0.0342468321323394
7509,1767191844013_stgg3321,Cc1cc(C)c(B(c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C)cc(C)c43)cc2N(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,1,2.834527969360352,0.0098357200622558
7510,1767191844013_stgg4463,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1cc(-c2ccccc2)cc(-c2cc(-c3ccccc3)nc(-c3ccccc3)n2)c1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21,1,3.067610263824463,0.0344724357128143
7511,1767191844013_stgg1580,c1ccc(N(c2ccccc2)c2ccccc2-c2nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,1,2.98863172531128,0.0524989366531372
7512,1767191844013_stgg1087,CC(C)(C)c1ccc(-n2c3ccccc3c3ccccc32)c(-c2nc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)nc(-c3ccccc3-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)n2)c1,1,3.090080738067627,0.0558574199676513
7513,1767191844013_stgg1893,CC(C)(C)c1ccc(-c2c(C#N)c(-c3cccc(C(C)(C)C)c3)c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2-c2ccc(C(C)(C)C)cc2)cc1,1,3.254337310791016,0.1176378726959228
7514,1767191844013_stgg5450,CC(C)(C)c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-c2cc(C(C)(C)C)cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)c2C#N)c1,1,3.102344989776612,0.0652922689914703
7515,1767191844013_stgg5395,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1cc(-c2ccccc2)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1-n1c2ccccc2c2cc(C(C)(C)C)ccc21,1,3.187023639678955,0.0578022897243499
7516,1767191844013_stgg5345,COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3-c2ccc(C(=O)c3ccncc3)cc2)cc1,1,2.873202323913574,0.0432423055171966
7517,1767191844013_stgg3127,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2ccncc2)c(-n2c3ccccc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,1,3.124206781387329,0.0593274533748626
7518,1767191844013_stgg37,FC(F)(F)c1cc(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)cc(N2c3ccccc3C(c3ccccc3)(c3ccccc3)c3ccccc32)c1-n1c2ccccc2c2ccccc21,1,3.119478940963745,0.0079904198646545
7519,1767191844013_stgg4616,Cc1cc(C)c2c(c1)c1ccccc1n2-c1cc(-c2ccccc2C)cc(-n2c3c(C)cc(C)cc3c3cc(C(C)(C)C)cc(-c4cc(C)nc(-c5ccccn5)n4)c32)c1,1,3.197385787963867,0.1063160002231597
7520,1767191844013_stgg4526,FC(F)(F)c1ccc2c(c1)c1ccccc1n2-c1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2ccccc21,1,3.18153715133667,0.056126445531845
7521,1767191844013_stgg4248,N#Cc1c(-c2ccccc2)c(-n2c3ccccc3c3ccccc32)c(-c2ccccc2)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,1,2.8784966468811035,0.0142597258090972
7522,1767191844013_stgg2124,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(C#N)c(C#N)cc1-c1ccccc1,1,2.9296798706054688,0.1068259477615356
7523,1767191844013_stgg819,Cc1nnc(-c2cc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)cc2C(=O)c2ccccc2)o1,1,2.780290603637696,0.0349600911140441
7524,1767191844013_stgg5118,N#Cc1c(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-c2ccccc2-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2ccccc21,1,3.114709854125977,0.0398812592029571
7525,1767191844013_stgg3592,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1ccccc1n2-c1c(-c2ccncc2)cc(-c2ccccc2)cc1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21,1,3.0971453189849854,0.0381639301776886
7526,1767191844013_stgg1664,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2ccc3c(c2)c2cc(C(C)(C)C)ccc2n3-c2cc(-c3ccccc3)c(C#N)cc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,1,3.092745304107666,0.0818111598491668
7527,1767191844013_stgg2469,N#Cc1ccc2c(c1)c1ccccc1n2-c1cc(-n2c3ccccc3c3ccccc32)c(C#N)c(-c2ccccc2)c1-n1c2ccccc2c2ccccc21,1,3.041635036468506,0.0627059042453765
7528,1767191844013_stgg1680,CC(C)(C)c1ccc(-c2c(C#N)c(-c3ccccc3)c(-n3c4ccccc4c4ccccc43)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,1,3.111744403839112,0.0786421298980712
7529,1767191844013_stgg883,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(-c2cc(-c3nc(-c4ccccc4)cc(-c4ccccc4-n4c5ccccc5c5ccccc54)n3)cc(-n3c4ccccc4c4ccccc43)c2)c1,1,3.123825788497925,0.0548990070819854
7530,1767191844013_stgg212,c1ccc(-c2cc(-c3c(-c4ccccc4)cc(-n4c5ccccc5c5ccccc54)cc3-n3c4ccccc4c4ccccc43)nc(-c3ccccc3)n2)cc1,1,3.182403326034546,0.0928613543510437
7531,1767191844013_stgg556,CC(C)(C)c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)c(C#N)c(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)c2)cc1,1,2.98526382446289,0.053176999092102
7532,1767191844013_stgg855,CC(C)(C)c1ccc(-c2c(-n3c4ccccc4c4cc(C(C)(C)C)ccc43)cc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)c2C(F)(F)F)cc1,1,3.126175880432129,0.0271134972572326
7533,1767191844013_stgg418,c1ccc(-c2nc(-c3ccccc3-n3c4ccccc4c4ccccc43)cc(-c3c(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)cc3-n3c4ccccc4c4ccccc43)n2)cc1,1,3.0774853229522705,0.009446382522583
7534,1767191844013_stgg4984,c1ccc(-c2cc(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4-n4c5ccccc5c5ccccc54)cn3)nc(-c3ccccc3)n2)cc1,1,2.987398862838745,0.0899884402751922
7535,1767191844013_stgg1305,c1cc(-n2c3ccccc3c3ccccc32)c(-c2ccncc2)c(-n2c3ccc(-n4c5ccccc5c5ccccc54)cc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)c1,1,3.186364889144897,0.0676195323467254
7536,1767191844013_stgg2470,Cc1cc(C)c(-c2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccc5c(c4)c4ccc(N(c6ccccc6)c6ccccc6)cc4n5-c4ccc(C(=O)c5ccncc5)cc4)cc3)cc2)c(C)c1,1,2.689064741134644,0.0076653361320495
7537,1767191844013_stgg3680,CC(C)(C)c1ccc(-n2c3ccc(N(c4ccccc4)c4ccccc4)cc3c3cc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)ccc32)c(C(=O)c2ccccc2)c1,1,2.8052220344543457,0.0490225553512573
7538,1767191844013_stgg4124,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1ccccc1n2-c1cccc(-c2cc(-c3ccccc3)nc(-c3ccccc3)n2)c1,1,2.960207939147949,0.0131138265132904
7539,1767191844013_stgg3179,CC(C)(C)c1ccc(-n2c3ccccc3c3ccccc32)c(-c2nc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)nc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)n2)c1,1,3.158905267715454,0.1510010957717895
7540,1767191844013_stgg3735,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-c2ccccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,1,3.230518817901612,0.0660501718521118
7541,1767191844013_stgg3501,Cc1cc(-c2ccccc2-n2c3ccccc3c3ccccc32)cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c1-c1cccc(-n2c3ccccc3c3ccccc32)c1,1,3.03072452545166,0.0041653513908386
