,molecule_id,SMILES,vs1,vdelta,vs1_xtb,vdelta_xtb,xtb_coordinates_path,mmff_coordinates_path,basic_coordinates_path
436,chromo3539,COc1cc(-c2ncc(-c3ccncc3)o2)cc(OC)c1OC,3.6033,1.1661,3.8788,0.9559000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo3539/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3539/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3539/basic.xyz
437,chromo3963,C=CCN(CC=C)c1ccc(-c2cc(-c3ccc(N(CC=C)CC=C)cc3)cc(-c3ccc(N(CC=C)CC=C)cc3)c2)cc1,3.8597,0.9827000000000004,4.2219,0.7443999999999997,/scratch/jaggbow/mol_xtb_coordinates/chromo3963/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3963/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3963/basic.xyz
438,chromo1467,O=[N+]([O-])c1ccc(C#Cc2ccc3ccc(C#Cc4ccc([N+](=O)[O-])cc4)cc3c2)cc1,3.0868,0.9650000000000004,3.9802,0.6852,/scratch/jaggbow/mol_xtb_coordinates/chromo1467/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1467/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1467/basic.xyz
439,chromo0520,COc1ccc(-c2csc(C(C#N)=Cc3ccc(C#N)cc3)n2)cc1,2.3677,0.6806000000000001,3.176,0.9006000000000003,/scratch/jaggbow/mol_xtb_coordinates/chromo0520/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0520/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0520/basic.xyz
440,chromo6243,CCCCCCCc1cc2c(o1)=CC1=C3c4cc5oc(CCCCCCC)cc5n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]=21,2.2886,1.4864000000000002,2.4533,1.4308,/scratch/jaggbow/mol_xtb_coordinates/chromo6243/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6243/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6243/basic.xyz
441,chromo1038,CCC1=C(C)C2=C(C=Cc3ccc([N+](=O)[O-])cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,2.1417,0.8428000000000002,2.8306,1.4381,/scratch/jaggbow/mol_xtb_coordinates/chromo1038/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1038/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1038/basic.xyz
442,chromo4638,C(=Cc1c2ccccc2cc2ccccc12)c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(C=Cc4c5ccccc5cc5ccccc45)cc3)ccc3ccccc23)cc1,2.7627,1.1336000000000002,3.2106,0.9979999999999998,/scratch/jaggbow/mol_xtb_coordinates/chromo4638/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4638/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4638/basic.xyz
443,chromo3460,COC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OC,3.8355,1.2397,3.9322,0.887,/scratch/jaggbow/mol_xtb_coordinates/chromo3460/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3460/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3460/basic.xyz
444,chromo1114,F[B-]1(F)n2c(c(-c3ccccc3)c(-c3cccs3)c2-c2ccccc2)N=C2C(c3ccccc3)=C(c3cccs3)C(c3ccccc3)=[N+]21,2.074,1.1149,2.0836,0.9101,/scratch/jaggbow/mol_xtb_coordinates/chromo1114/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1114/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1114/basic.xyz
445,chromo5374,CC(C)(C)c1ccc(N(c2ccccc2)c2ccc3ccc4c(N(c5ccccc5)c5ccc(C(C)(C)C)cc5)ccc5ccc2c3c54)cc1,2.679,0.8122999999999998,2.7956,0.5263,/scratch/jaggbow/mol_xtb_coordinates/chromo5374/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5374/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5374/basic.xyz
446,chromo2020,Cc1cc(C)c(B(c2ccccc2N(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,2.7444,0.2296,2.8211,0.1983999999999999,/scratch/jaggbow/mol_xtb_coordinates/chromo2020/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2020/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2020/basic.xyz
447,chromo3310,O=C1C(=Cc2ccc3oc4ccccc4c3c2)S(=O)(=O)c2ccccc21,3.154,0.8645,3.2793,0.5245000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo3310/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3310/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3310/basic.xyz
448,chromo4242,C=CCNc1ccc2ccc3oc4cc(=O)ccc-4nc3c2c1,2.3854,1.098,2.5974,0.9625,/scratch/jaggbow/mol_xtb_coordinates/chromo4242/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4242/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4242/basic.xyz
449,chromo4640,C(=Cc1cccc2ccccc12)c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(C=Cc4cccc5ccccc45)cc3)ccc3ccccc23)cc1,3.3786,1.2116000000000002,3.579,0.7653000000000003,/scratch/jaggbow/mol_xtb_coordinates/chromo4640/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4640/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4640/basic.xyz
450,chromo3647,CN(C)c1ccc(C=CC=Cc2nc3ccccc3s2)cc1,2.9397,1.2918000000000005,3.2569,1.0690999999999995,/scratch/jaggbow/mol_xtb_coordinates/chromo3647/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3647/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3647/basic.xyz
451,chromo5356,CC1(C)c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc21,3.1452,1.1117,3.6588,0.9341,/scratch/jaggbow/mol_xtb_coordinates/chromo5356/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5356/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5356/basic.xyz
452,chromo4626,CC(C)(C)c1ccc(-c2cc(-c3ccc(-c4cc(-c5ccc(C(C)(C)C)cc5)c(C(=O)N5CCCCC5)s4)s3)sc2C(=O)N2CCCCC2)cc1,3.0716,1.2099000000000002,3.2815,0.9428999999999998,/scratch/jaggbow/mol_xtb_coordinates/chromo4626/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4626/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4626/basic.xyz
453,chromo6694,c1ccc(C2c3ccccc3-c3cc4c(cc32)-c2ccccc2C4c2ccccc2)cc1,3.9274,1.2404000000000002,4.1848,0.7924000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo6694/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6694/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6694/basic.xyz
454,chromo4720,O=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,3.2151,0.9628,3.5327,0.9197000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo4720/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4720/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4720/basic.xyz
455,chromo2266,Cc1cccc(-c2c3ccccc3c(-c3cccc(C)n3)c3ccccc23)n1,3.1161,1.3957,3.3519,1.0645000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo2266/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2266/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2266/basic.xyz
456,chromo1826,CN1C(=CC2=C([O-])C(=CC3=[N+](C)c4ccc(Cl)cc4C3(C)C)C2=O)C(C)(C)c2cc(Cl)ccc21,2.2503,1.3190000000000002,2.2945,1.4398000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo1826/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1826/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1826/basic.xyz
457,chromo3060,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc34)cc2)cc1,2.139,0.5268999999999997,3.2578,0.5655999999999999,/scratch/jaggbow/mol_xtb_coordinates/chromo3060/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3060/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3060/basic.xyz
458,chromo0773,CN(C)c1ccc(C=Cc2cc(C=Cc3ccc(N(C)C)cc3)nc(C=Cc3ccc(C(F)(F)F)cc3)n2)cc1,2.8767,0.7858999999999998,3.3561,0.7646000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo0773/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0773/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0773/basic.xyz
459,chromo1813,CCN(CC)c1ccc2cc(C#N)c(=NC(=O)c3ccc(F)cc3)oc2c1,3.2635,1.1091000000000002,3.2645,0.9646,/scratch/jaggbow/mol_xtb_coordinates/chromo1813/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1813/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1813/basic.xyz
460,chromo3353,CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c3ccc4c(C#Cc5ccc(C(F)(F)F)cc5)cc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c54)cc1,2.1046,0.7912000000000001,2.9541,0.7174,/scratch/jaggbow/mol_xtb_coordinates/chromo3353/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3353/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3353/basic.xyz
461,chromo5560,CCc1c(C)[nH]c(C2=[N+]3C(=C(C)c4c(C)c(CC)c(C)n4[B-]3(F)F)c3ccccc32)c1C,2.3271,1.1173000000000002,2.4755,1.1574999999999998,/scratch/jaggbow/mol_xtb_coordinates/chromo5560/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5560/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5560/basic.xyz
462,chromo0391,O=C(O)c1ccc2ccc3cccc4ccc1c2c34,3.3851,1.4047,3.661,1.0224000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo0391/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0391/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0391/basic.xyz
463,chromo2830,N#Cc1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1,3.4972,1.3068999999999995,3.9075,1.0448000000000004,/scratch/jaggbow/mol_xtb_coordinates/chromo2830/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2830/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2830/basic.xyz
464,chromo1171,COc1ccccc1C1=NC2c3cccc4cccc(c34)C2N1c1ccccc1,3.7287,1.0444999999999998,4.1858,0.8018000000000005,/scratch/jaggbow/mol_xtb_coordinates/chromo1171/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1171/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1171/basic.xyz
465,chromo2902,CCCCCCOc1ccc(-c2ccc(C=Cc3cc(C=Cc4ccc(-c5ccc(OCCCCCC)cc5)cc4)ncn3)cc2)cc1,2.9934,0.8373999999999997,3.7478,0.7025999999999999,/scratch/jaggbow/mol_xtb_coordinates/chromo2902/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2902/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2902/basic.xyz
466,chromo5340,COc1ccc(-c2ccc(C(=O)NC(C)(C)C)c3c2ccc2c4ccccc4c4ccccc4c23)cc1,3.3556,1.0991999999999995,3.6059,0.6920000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo5340/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5340/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5340/basic.xyz
467,chromo1931,O=C1C(=c2c(=O)c3c4ccccc4cc4cc5ccccc5c2c43)C(=O)c2ccccc21,1.7429,0.8457999999999999,1.7198,0.4305000000000001,/scratch/jaggbow/mol_xtb_coordinates/chromo1931/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1931/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1931/basic.xyz
468,chromo3463,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC,3.8613,1.2608,3.9277,0.8775000000000004,/scratch/jaggbow/mol_xtb_coordinates/chromo3463/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3463/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3463/basic.xyz
469,chromo4914,CC1(C)c2ccccc2-c2cc3c(cc21)c1ccccc1n3-c1ccc2ncccc2c1,3.1872,0.5042999999999997,3.6313,0.4535999999999998,/scratch/jaggbow/mol_xtb_coordinates/chromo4914/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4914/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4914/basic.xyz
470,chromo3772,CCCCCCCCC1(CCCCCCCC)c2cc(C=O)ccc2-c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,2.6309,0.7328000000000001,3.3004,0.6276999999999999,/scratch/jaggbow/mol_xtb_coordinates/chromo3772/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3772/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3772/basic.xyz
471,chromo5893,Fc1cccc(F)c1[B-]1(c2c(F)cccc2F)Oc2c(ccc3c4c(ccc23)C=[N+](c2ccccc2)[B-](c2c(F)cccc2F)(c2c(F)cccc2F)O4)C=[N+]1c1ccccc1,2.2652,0.7207000000000001,2.4284,0.6928999999999998,/scratch/jaggbow/mol_xtb_coordinates/chromo5893/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5893/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5893/basic.xyz
472,chromo0873,COc1ccc(-c2nc(-c3ccccc3O)c(-c3ccccc3O)n2-c2ccc(C)cc2)cc1,3.731,0.7837000000000001,4.1587,0.6654999999999998,/scratch/jaggbow/mol_xtb_coordinates/chromo0873/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0873/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0873/basic.xyz
473,chromo5087,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(C(=O)c2ccccc2)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,2.8176,0.1343,3.6854,0.2974000000000001,/scratch/jaggbow/mol_xtb_coordinates/chromo5087/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5087/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5087/basic.xyz
474,chromo2856,CN(C)c1ccc(-c2ccc(C=Cc3cnc4ccccc4n3)cc2)cc1,2.6688,0.7613000000000001,3.4428,0.7033,/scratch/jaggbow/mol_xtb_coordinates/chromo2856/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2856/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2856/basic.xyz
475,chromo4924,CCC1(CC)c2ccccc2-c2ccc(C#Cc3ccc4ccc5cccc6ccc3c4c56)cc21,2.9394,1.134,3.6601,1.0147,/scratch/jaggbow/mol_xtb_coordinates/chromo4924/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4924/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4924/basic.xyz
476,chromo2131,c1ccc(-n2c3ccccc3c3cc(-c4cccc(-n5c6ccccc6c6ncccc65)c4)ccc32)cc1,3.9,0.8369,3.8083,0.4988000000000001,/scratch/jaggbow/mol_xtb_coordinates/chromo2131/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2131/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2131/basic.xyz
477,chromo0066,O=C1NC(=O)c2ccc(N3CCOCC3)c3cccc1c23,3.239,1.0455,2.9235,0.8311000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo0066/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0066/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0066/basic.xyz
478,chromo5438,F[B-]1(F)n2c(cc3c4ccccc4c4ccccc4c32)-c2ccc3ccccc3[n+]21,2.4367,0.6476000000000002,2.9789,0.7033,/scratch/jaggbow/mol_xtb_coordinates/chromo5438/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5438/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5438/basic.xyz
479,chromo1180,Cc1ccc(-n2c(-c3ccccc3NS(=O)(=O)c3ccc(C)cc3)nc3c4ccccc4c4ccccc4c32)cc1,3.6639,0.9165,3.7321,0.3281,/scratch/jaggbow/mol_xtb_coordinates/chromo1180/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1180/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1180/basic.xyz
480,chromo6441,COc1cc2c(cc1OC)C1=CC(c3ccc(Cl)cc3)C3(C(C#N)=C(C#N)N1CC2)c1cc(Cl)ccc1-c1ccc(Cl)cc13,3.1828,0.8157999999999999,3.564,1.0665,/scratch/jaggbow/mol_xtb_coordinates/chromo6441/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6441/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6441/basic.xyz
481,chromo1325,CCOC(=O)CCCCCn1c2ccc([N+](=O)[O-])cc2c(=O)c2cc3c(cc21)c(=O)c1cc([N+](=O)[O-])ccc1n3CCCCCC(=O)OCC,2.7499,0.6357999999999997,2.909,0.7723,/scratch/jaggbow/mol_xtb_coordinates/chromo1325/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1325/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1325/basic.xyz
482,chromo0280,COc1c2ccccc2c(OC)c2c1c1cccc(OC)c1n2C,3.1823,0.9945,3.0891,0.6851000000000003,/scratch/jaggbow/mol_xtb_coordinates/chromo0280/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0280/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0280/basic.xyz
483,chromo6228,CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3ccc([N+](=O)[O-])cc3)c(C#Cc3ccc([N+](=O)[O-])cc3)cc2C#Cc2ccc(N(CCCC)CCCC)cc2)cc1,2.0274,0.3888,3.4918,0.5474000000000001,/scratch/jaggbow/mol_xtb_coordinates/chromo6228/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6228/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6228/basic.xyz
484,chromo2961,c1cc2ccc3ccc(-n4c5ccccc5c5ccccc54)c4ccc(c1)c2c34,3.0196,0.9374000000000002,3.377,0.7281999999999997,/scratch/jaggbow/mol_xtb_coordinates/chromo2961/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2961/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2961/basic.xyz
485,chromo6791,Cc1cc(C)c(-c2cc(-c3c(C)cc(C)cc3C)c3ccc4c(-c5c(C)cc(C)cc5C)cc(-c5c(C)cc(C)cc5C)c5ccc2c3c54)c(C)c1,3.4509,1.4495,3.6442,0.9339,/scratch/jaggbow/mol_xtb_coordinates/chromo6791/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6791/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6791/basic.xyz
486,chromo6748,F[B-]12Oc3ccccc3-c3c4[n+]5c(c([n+]31)-c1ccccc1O2)-c1ccccc1O[B-]5(F)Oc1ccccc1-4,2.2944,0.554,2.9048,0.5905,/scratch/jaggbow/mol_xtb_coordinates/chromo6748/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6748/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6748/basic.xyz
487,chromo0306,[O-][n+]1c(C=Cc2ccc(C=Cc3ccccc3)cc2)nc(N2CCOCC2)c2c1CCCC2,2.7297,1.1307999999999998,2.9093,0.8472,/scratch/jaggbow/mol_xtb_coordinates/chromo0306/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0306/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0306/basic.xyz
488,chromo1201,CN(C)c1ccc(-c2ccc3c(=O)c(O)coc3c2)cc1,3.3099,0.6908999999999996,3.7521,1.0587,/scratch/jaggbow/mol_xtb_coordinates/chromo1201/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1201/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1201/basic.xyz
489,chromo5402,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5-4)c4ccccc4N(c4ccccc4)c4ccccc43)cc2)cc1,3.1446,0.6520000000000001,3.8816,0.4039000000000001,/scratch/jaggbow/mol_xtb_coordinates/chromo5402/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5402/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5402/basic.xyz
490,chromo4891,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3cccs3)c(C)n1[B-]2(F)F,2.7572,1.2491,2.5934,1.1182,/scratch/jaggbow/mol_xtb_coordinates/chromo4891/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4891/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4891/basic.xyz
491,chromo5520,COc1ccc(C=CC=CC=Cc2ccc([N+](=O)[O-])cc2)cc1,2.6051,1.2128,3.2387,1.1356000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo5520/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5520/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5520/basic.xyz
492,chromo0918,C[Si]1(C)c2ccc(-c3cccs3)cc2C=Cc2cc(-c3cccs3)ccc21,3.7904,1.2538,4.192,0.9157000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo0918/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0918/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0918/basic.xyz
493,chromo2754,CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C#N)cc2)cc1,3.2025,0.9474,3.8654,0.8180000000000001,/scratch/jaggbow/mol_xtb_coordinates/chromo2754/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2754/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2754/basic.xyz
494,chromo1022,COC(=O)C=CC=CC1=CC2=C(c3c(C)cc(C)cc3C)c3cc(C=CC=CC(=O)OC)cn3[B-](F)(F)[N+]2=C1,2.1996,0.8294000000000001,2.5655,0.9723000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo1022/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1022/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1022/basic.xyz
495,chromo4682,C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4)c4cc(Cl)ccc4nc3cc21,3.1461,1.3270000000000002,3.4719,0.9276000000000004,/scratch/jaggbow/mol_xtb_coordinates/chromo4682/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4682/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4682/basic.xyz
496,chromo3316,CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(C=Cc3ccc(C=C(C#N)C(=O)O)s3)ccc1-2,2.1185,0.7372000000000001,2.9436,0.9657,/scratch/jaggbow/mol_xtb_coordinates/chromo3316/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3316/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3316/basic.xyz
497,chromo4388,Fc1ccc(-c2cc3ccc4cc(-c5ccc(F)cc5)cc5ccc(c2)c3c45)cc1,3.4074,1.2919999999999998,3.612,0.8119000000000001,/scratch/jaggbow/mol_xtb_coordinates/chromo4388/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4388/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4388/basic.xyz
498,chromo4687,C[Si]1(C)O[Si](C)(C)c2cc3nc4ccccc4c(-c4ccccc4)c3cc2[Si](C)(C)O1,3.2021,1.334,3.3684,0.8872999999999998,/scratch/jaggbow/mol_xtb_coordinates/chromo4687/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4687/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4687/basic.xyz
499,chromo1177,Cc1ccc(N2C(c3ccccc3[N-]S(=O)(=O)c3ccc(C)cc3)=[NH+]C(c3ccccc3)C2c2ccccc2)cc1,2.8754,0.1086,1.889,0.4772,/scratch/jaggbow/mol_xtb_coordinates/chromo1177/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1177/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1177/basic.xyz
500,chromo3838,C(=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nsnc12)c1ccc(N(c2ccccc2)c2ccccc2)cc1,1.9342,0.8169,2.8448,0.6934,/scratch/jaggbow/mol_xtb_coordinates/chromo3838/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3838/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3838/basic.xyz
